game_id,move_index,current_player_is_b,phase_placement,phase_placement_slide,phase_movement,hole_square_index,blocked_slide_square_index,board_0,board_1,board_2,board_3,board_4,board_5,board_6,board_7,board_8,board_9,board_10,board_11,board_12,board_13,board_14,board_15,board_16,board_17,board_18,board_19,board_20,board_21,board_22,board_23,board_24,board_25,board_26,board_27,board_28,board_29,board_30,board_31,board_32,board_33,board_34,board_35,action_id,result
game_1770667151065_876883,14,1,1,0,0,5,-1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,13,R
game_1770667151065_876883,15,1,0,1,0,5,-1,0,0,0,1,0,0,1,1,0,0,0,0,0,-1,0,0,1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,38,R
game_1770667151065_876883,16,0,1,0,0,2,-1,0,0,0,1,0,0,1,1,0,0,0,0,0,-1,0,0,1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,33,R
game_1770667151065_876883,17,0,0,1,0,2,-1,0,0,0,1,0,0,1,1,0,0,0,0,0,-1,0,0,1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,37,R
game_1770667151065_876883,18,1,1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,1,1,0,-1,0,0,1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,R
game_1770667151065_876883,19,1,0,1,0,1,-1,0,-1,0,1,0,0,0,0,0,0,1,1,0,-1,0,0,1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,36,R
game_1770667151065_876883,20,0,1,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,1,1,0,-1,0,0,1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,20,R
game_1770667151065_876883,21,0,0,1,0,0,-1,0,0,0,0,0,-1,0,1,0,0,1,1,0,-1,0,0,1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,39,R
game_1770667151065_876883,22,1,1,0,0,3,-1,0,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,21,R
game_1770667151065_876883,23,1,0,1,0,3,-1,0,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,1,-1,0,-1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,42,R
game_1770667151065_876883,24,0,1,0,0,6,-1,0,-1,0,0,0,-1,0,1,0,0,1,1,0,-1,0,0,1,-1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,R
game_1770667151065_876883,25,0,0,1,0,6,-1,0,-1,0,0,0,-1,0,1,1,0,1,1,0,-1,0,0,1,-1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,R
game_1770667151065_876883,26,1,1,0,0,7,-1,0,-1,0,0,0,-1,0,1,1,0,1,1,0,-1,0,0,1,-1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,R
game_1770667151065_876883,27,1,0,1,0,7,-1,0,-1,0,0,0,-1,0,1,1,0,1,1,0,-1,0,0,1,-1,0,-1,1,-1,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,44,R
game_1770667151065_876883,28,0,1,0,0,8,-1,0,-1,0,0,0,-1,0,1,1,0,1,1,0,-1,0,0,1,-1,0,-1,1,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,4,R
game_1770667151065_876883,29,0,0,1,0,8,-1,0,-1,0,0,1,-1,0,1,1,0,1,1,0,-1,0,0,1,-1,0,-1,1,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,41,R
game_1770667151065_876883,30,1,1,0,0,5,-1,0,-1,0,0,1,-1,0,1,1,0,1,1,0,-1,0,0,1,-1,0,-1,0,0,0,0,0,0,0,-1,0,1,0,0,1,-1,0,0,35,R
game_1770667151065_876883,31,1,0,1,0,5,-1,0,-1,0,0,1,-1,0,1,1,0,1,1,0,-1,0,0,1,-1,0,-1,0,0,0,0,0,0,0,-1,0,1,0,0,1,-1,0,-1,38,R
game_1770667151065_876883,32,0,1,0,0,2,-1,0,-1,0,0,1,-1,0,1,0,0,0,0,0,-1,0,0,1,-1,0,-1,1,0,1,1,0,0,0,-1,0,1,0,0,1,-1,0,-1,2,R
game_1770667151065_876883,33,0,0,1,0,2,-1,0,-1,1,0,1,-1,0,1,0,0,0,0,0,-1,0,0,1,-1,0,-1,1,0,1,1,0,0,0,-1,0,1,0,0,1,-1,0,-1,37,R
game_1770667151065_876883,34,1,1,0,0,1,-1,0,-1,1,0,0,0,0,0,1,-1,0,1,0,-1,0,0,1,-1,0,-1,1,0,1,1,0,0,0,-1,0,1,0,0,1,-1,0,-1,10,R
game_1770667151065_876883,35,1,0,1,0,1,-1,0,-1,1,0,0,0,0,0,1,-1,-1,1,0,-1,0,0,1,-1,0,-1,1,0,1,1,0,0,0,-1,0,1,0,0,1,-1,0,-1,36,R
game_1770667151065_876883,36,0,1,0,0,0,-1,0,0,0,0,0,-1,1,0,1,-1,-1,1,0,-1,0,0,1,-1,0,-1,1,0,1,1,0,0,0,-1,0,1,0,0,1,-1,0,-1,26,R
game_1770667151065_876883,37,0,0,1,0,0,-1,0,0,0,0,0,-1,1,0,1,-1,-1,1,0,-1,0,0,1,-1,0,-1,1,0,1,1,0,0,1,-1,0,1,0,0,1,-1,0,-1,39,R
game_1770667151065_876883,38,1,1,0,0,3,-1,0,-1,0,0,0,-1,1,0,1,-1,-1,1,0,0,0,0,1,-1,0,-1,1,0,1,1,0,0,1,-1,0,1,0,0,1,-1,0,-1,31,R
game_1770667151065_876883,39,1,0,1,0,3,-1,0,-1,0,0,0,-1,1,0,1,-1,-1,1,0,0,0,0,1,-1,0,-1,1,0,1,1,0,0,1,-1,0,1,0,-1,1,-1,0,-1,42,R
game_1770667151065_876883,40,0,1,0,0,6,-1,0,-1,0,0,0,-1,1,0,1,-1,-1,1,0,0,1,-1,1,-1,0,-1,1,0,1,1,0,0,0,0,0,1,0,-1,1,-1,0,-1,21,R
